date,OMOCratio,O3,HC,OC,SC,NC,family_Cx,family_CH,family_CHO1,family_CHOgt1,family_CHN,family_CHO1N,family_CHOgt1N,family_CS,family_HO,family_NH,family_Cl,family_NO,family_so,family_tungsten,family_other,family_Csi,family_MSA,CHS,C2H3O,C3H7,CO2,CO,C5H6O,C4H5,HCO2,fC4H5,fC5H6O,Ratio_HC,Ratio_OC
31/07/2015 00:00,,74.3997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/07/2015 00:05,,74.3997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/07/2015 00:10,,74.3997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/07/2015 00:15,,74.3997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/07/2015 00:20,,74.3997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/07/2015 00:25,,74.3997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/07/2015 00:30,,74.3997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/07/2015 00:35,,74.3997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/07/2015 00:40,,74.3997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/07/2015 00:45,,74.3997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/07/2015 00:49,,74.3997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/07/2015 00:55,,74.3997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/07/2015 00:59,,74.3997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/07/2015 01:05,,74.3997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/07/2015 01:10,,74.3997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/07/2015 01:15,,74.3997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/07/2015 01:20,,74.3997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/07/2015 01:25,,74.3997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/07/2015 01:29,,74.3997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/07/2015 01:35,,74.3997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/07/2015 01:39,,74.3997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/07/2015 01:45,,74.3997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/07/2015 01:49,,74.3997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/07/2015 01:55,,74.3997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/07/2015 01:59,,74.3997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/07/2015 02:05,,74.3997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/07/2015 02:10,,74.3997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/07/2015 02:15,,74.3997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/07/2015 02:20,,74.3997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/07/2015 02:25,,74.3997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/07/2015 02:30,,74.3997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/07/2015 02:35,,74.3997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/07/2015 02:40,,74.3997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/07/2015 02:45,,74.3997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/07/2015 02:50,,74.3997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/07/2015 02:55,,74.3997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/07/2015 03:00,,74.3997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/07/2015 03:05,,74.3997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/07/2015 03:10,,74.3997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/07/2015 03:15,,74.3997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/07/2015 03:20,,74.3997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/07/2015 03:25,,74.3997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/07/2015 03:30,,74.3997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/07/2015 03:35,,74.3997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/07/2015 03:39,,74.3997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/07/2015 03:45,,74.3997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/07/2015 03:50,,74.3997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/07/2015 03:55,,74.3997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/07/2015 04:00,,74.3997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/07/2015 04:05,,74.3997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/07/2015 04:10,,74.3997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/07/2015 04:15,,74.3997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/07/2015 04:20,,74.3997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/07/2015 04:25,,74.3997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/07/2015 04:29,,74.3997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/07/2015 04:35,,74.3997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/07/2015 04:40,,74.3997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/07/2015 04:45,,74.3997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/07/2015 04:50,,74.3997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/07/2015 04:55,,74.3997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/07/2015 04:59,,74.3997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/07/2015 05:05,,74.3997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/07/2015 05:09,,74.3997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/07/2015 05:15,,74.3997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/07/2015 05:20,,74.3997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/07/2015 05:25,,74.3997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/07/2015 05:30,,74.3997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/07/2015 05:35,,74.3997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/07/2015 05:40,,74.3997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/07/2015 05:45,,74.3997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/07/2015 05:49,,74.3997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/07/2015 05:55,,74.3997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/07/2015 06:00,,74.3997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/07/2015 06:05,,74.3997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/07/2015 06:10,,74.3997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/07/2015 06:15,,74.3997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/07/2015 06:19,,74.3997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/07/2015 06:25,,74.3997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/07/2015 06:30,,74.3997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/07/2015 06:35,,74.3997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/07/2015 06:39,,74.3997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/07/2015 06:45,,74.3997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/07/2015 06:50,,74.3997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/07/2015 06:55,,74.3997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/07/2015 07:00,,74.3997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/07/2015 07:05,,74.3997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/07/2015 07:09,,74.3997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/07/2015 07:15,,74.3997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/07/2015 07:19,,74.3997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/07/2015 07:25,,74.3997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/07/2015 07:29,,74.3997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/07/2015 07:35,,74.3997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/07/2015 07:40,,74.3997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/07/2015 07:45,,74.3997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/07/2015 07:50,,74.3997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/07/2015 07:55,,74.3997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/07/2015 08:00,,74.3997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/07/2015 08:05,,74.3997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/07/2015 08:10,,74.3997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/07/2015 08:15,,74.3997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/07/2015 08:19,,74.3997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/07/2015 08:25,,74.3997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/07/2015 08:29,,74.3997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/07/2015 08:35,,74.3997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/07/2015 08:39,,74.3997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/07/2015 08:45,,74.3997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/07/2015 08:50,,74.3997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/07/2015 08:55,,74.3997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/07/2015 09:00,,74.3997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/07/2015 09:05,,74.3997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/07/2015 09:10,,74.3997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/07/2015 09:15,,74.3997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/07/2015 09:19,,74.3997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/07/2015 09:25,,74.3997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/07/2015 09:29,,74.3997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/07/2015 09:35,,74.3997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/07/2015 09:40,,74.3997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/07/2015 09:45,,74.3997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/07/2015 09:50,,74.3997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/07/2015 09:55,,74.3997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/07/2015 10:00,,74.3997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/07/2015 10:05,,74.3997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/07/2015 10:09,,74.3997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/07/2015 10:15,,74.3997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/07/2015 10:19,,74.3997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/07/2015 10:25,,74.3997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/07/2015 10:30,,74.3997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/07/2015 10:35,,74.3997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/07/2015 10:40,,74.3997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/07/2015 10:45,,74.3997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/07/2015 10:50,,74.3997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/07/2015 10:55,,74.3997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/07/2015 11:00,,74.3997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/07/2015 11:05,,74.3997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/07/2015 11:09,,74.3997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/07/2015 11:15,,74.3997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/07/2015 11:19,,74.3997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/07/2015 11:25,,74.3997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/07/2015 11:30,,74.3997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/07/2015 11:35,,74.3997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/07/2015 11:39,,74.3997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/07/2015 11:45,,74.3997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/07/2015 11:50,,74.3997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/07/2015 11:55,,74.3997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/07/2015 12:00,,74.3997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/07/2015 12:05,,74.3997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/07/2015 12:10,,74.3997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/07/2015 12:15,,74.3997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/07/2015 12:20,,74.3997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/07/2015 12:25,,74.3997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/07/2015 12:30,,74.3997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/07/2015 12:35,,74.3997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/07/2015 12:40,,74.3997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/07/2015 12:45,,74.3997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/07/2015 12:49,,74.3997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/07/2015 12:55,,74.3997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/07/2015 12:59,,74.3997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/07/2015 13:05,,74.3997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/07/2015 13:09,,74.3997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/07/2015 13:15,,74.3997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/07/2015 13:19,,74.3997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/07/2015 13:25,,74.3997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/07/2015 13:30,,74.3997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/07/2015 13:35,,74.3997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/07/2015 13:40,,74.3997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/07/2015 13:45,,74.3997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/07/2015 13:50,,74.3997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/07/2015 13:55,,74.3997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/07/2015 14:00,,74.3997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/07/2015 14:05,,74.3997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/07/2015 14:09,,74.3997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/07/2015 14:15,,74.3997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/07/2015 14:20,,74.3997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/07/2015 14:25,,74.3997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/07/2015 14:30,,74.3997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/07/2015 14:35,,74.3997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/07/2015 14:39,,74.3997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/07/2015 14:45,,74.3997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/07/2015 14:50,,74.3997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/07/2015 14:55,,74.3997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/07/2015 15:00,,74.3997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/07/2015 15:05,,74.3997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/07/2015 15:09,,74.3997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/07/2015 15:15,,74.3997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/07/2015 15:20,,74.3997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/07/2015 15:25,,74.3997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/07/2015 15:30,,74.3997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/07/2015 15:35,,74.3997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/07/2015 15:39,,74.3997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/07/2015 15:45,,74.3997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/07/2015 15:50,,74.3997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/07/2015 15:55,,74.3997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/07/2015 16:00,,74.3997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/07/2015 16:05,,74.3997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/07/2015 16:10,,74.3997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/07/2015 16:15,,74.3997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/07/2015 16:20,,74.3997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/07/2015 16:25,,74.3997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/07/2015 16:29,,74.3997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/07/2015 16:35,,74.3997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/07/2015 16:40,,74.3997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/07/2015 16:45,,74.3997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/07/2015 16:50,,74.3997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/07/2015 16:55,,74.3997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/07/2015 17:00,,74.3997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/07/2015 17:05,,74.3997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/07/2015 17:10,,74.3997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/07/2015 17:15,,74.3997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/07/2015 17:20,,74.3997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/07/2015 17:25,,74.3997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/07/2015 17:30,,74.3997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/07/2015 17:35,,74.3997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/07/2015 17:39,,74.3997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/07/2015 17:45,,74.3997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/07/2015 17:49,,74.3997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/07/2015 17:55,,74.3997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/07/2015 17:59,,74.3997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/07/2015 18:05,,74.3997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/07/2015 18:10,,74.3997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/07/2015 18:15,,74.3997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/07/2015 18:19,,74.3997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/07/2015 18:25,,74.3997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/07/2015 18:30,,74.3997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/07/2015 18:35,,74.3997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/07/2015 18:40,,74.3997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/07/2015 18:45,,74.3997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/07/2015 18:50,,74.3997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/07/2015 18:55,,74.3997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/07/2015 19:00,,74.3997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/07/2015 19:05,,74.3997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/07/2015 19:10,,74.3997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/07/2015 19:15,,74.3997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/07/2015 19:20,,74.3997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/07/2015 19:25,,74.3997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/07/2015 19:30,,74.3997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/07/2015 19:35,,74.3997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/07/2015 19:39,,74.3997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/07/2015 19:45,,74.3997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/07/2015 19:50,,74.3997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/07/2015 19:55,,74.3997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/07/2015 19:59,,74.3997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/07/2015 20:04,,74.3997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/07/2015 20:10,,74.3997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/07/2015 20:15,,74.3997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/07/2015 20:19,,74.3997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/07/2015 20:25,,74.3997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/07/2015 20:29,,74.3997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/07/2015 20:35,,74.3997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/07/2015 20:39,,74.3997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/07/2015 20:45,,74.3997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/07/2015 20:49,,74.3997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/07/2015 20:55,,74.3997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/07/2015 20:59,,74.3997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/07/2015 21:05,,74.3997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/07/2015 21:10,,74.3997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/07/2015 21:15,,74.3997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/07/2015 21:20,,74.3997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/07/2015 21:25,,74.3997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/07/2015 21:30,,74.3997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/07/2015 21:35,,74.3997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/07/2015 21:40,,74.3997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/07/2015 21:45,,74.3997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/07/2015 21:50,,74.3997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/07/2015 21:55,,74.3997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/07/2015 22:00,,74.3997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/07/2015 22:05,,74.3997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/07/2015 22:10,,74.3997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/07/2015 22:15,,74.3997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/07/2015 22:19,,74.3997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/07/2015 22:24,,74.3997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/07/2015 22:30,,74.3997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/07/2015 22:35,,74.3997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/07/2015 22:40,,74.3997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/07/2015 22:45,,74.3997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/07/2015 22:49,,74.3997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/07/2015 22:55,,74.3997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
